Name,File
EuclideanDomain.divRadical,Mathlib.RingTheory.Radical
Lean.Compiler.LCNF.anyFVarM,Lean.Compiler.LCNF.FVarUtil
GenContFract.nextNum,Mathlib.Algebra.ContinuedFractions.Basic
Complex.circleTransformDeriv,Mathlib.MeasureTheory.Integral.CircleTransform
FreeGroup.induction_on,Mathlib.GroupTheory.FreeGroup.Basic
ZSpan.fract,Mathlib.Algebra.Module.ZLattice.Basic
Std.TreeMap.getGE,Std.Data.TreeSet.AdditionalOperations
outOfBounds,Init.GetElem
Std.DHashMap.Const.insertMany_ind,Std.Data.DHashMap.Lemmas
Aesop.forEachExprInLDecl,Aesop.Util.Basic
Lean.SubExpr.Pos.foldrM,Lean.SubExpr
Finmap.liftOn,Mathlib.Data.Finmap
Std.DTreeMap.Internal.Impl.getKeyLE!,Std.Data.DTreeMap.Internal.Queries
HNNExtension.induction_on,Mathlib.GroupTheory.HNNExtension
joinM,Mathlib.Control.Combinators
Lean.Elab.Tactic.sortMVarIdArrayByIndex,Lean.Elab.Tactic.ElabTerm
Decidable.of_not_imp,Init.PropLemmas
Lean.Tactic.FunInd.lambdaTelescope1,Lean.Meta.Tactic.FunInd
QuadraticMap.discr,Mathlib.LinearAlgebra.QuadraticForm.Basic
Std.Internal.List.getValueD,Std.Data.Internal.List.Associative
Aesop.Rapp.runMetaM,Aesop.Tree.RunMetaM
Array.allM,Init.Data.Array.Basic
Std.DTreeMap.Internal.Impl.minKey?.induct,Std.Data.DTreeMap.Internal.Model
CategoryTheory.IsCardinalFiltered.max,Mathlib.CategoryTheory.Presentable.IsCardinalFiltered
Lean.PersistentHashMap.foldlMAux,Lean.Data.PersistentHashMap
Array.sum,Init.Data.Array.Basic
Lean.RBNode.mapM,Lean.Data.RBMap
Std.DTreeMap.Raw.foldM,Std.Data.DTreeMap.Raw.Basic
Lean.Declaration.forExprM,Lean.Declaration
Complex.cderiv,Mathlib.Analysis.Complex.LocallyUniformLimit
CategoryTheory.MorphismProperty.ContainsIdentities.eqToHom,Mathlib.CategoryTheory.MorphismProperty.Composition
MeasureTheory.average,Mathlib.MeasureTheory.Integral.Average
MonadCont.goto,Mathlib.Control.Monad.Cont
Vector.anyM,Init.Data.Vector.Basic
CategoryTheory.ShortComplex.SnakeInput.P',Mathlib.Algebra.Homology.ShortComplex.SnakeLemma
Std.DHashMap.Internal.Raw₀.get!,Std.Data.DHashMap.Internal.Defs
Batteries.RBNode.foldl,Batteries.Data.RBMap.Basic
Nat.binCast,Mathlib.Data.Nat.Cast.Defs
TypeVec.casesNil,Mathlib.Data.TypeVec
Std.DTreeMap.Internal.Impl.getₘ,Std.Data.DTreeMap.Internal.Model
IsNilpotent.exp,Mathlib.RingTheory.Nilpotent.Exp
Lean.mergeStructureResolutionOrders.selectParent,Lean.Structure
AlgebraicGeometry.HasAffineProperty.restrict,Mathlib.AlgebraicGeometry.Morphisms.Basic
Std.TreeSet.getGTD,Std.Data.TreeSet.Basic
Array.findSome!,Init.Data.Array.Basic
AddSubgroup.closure_induction_left,Mathlib.Algebra.Group.Subgroup.Pointwise
CategoryTheory.MorphismProperty.RespectsIso.postcomp,Mathlib.CategoryTheory.MorphismProperty.Basic
FirstOrder.Language.BoundedFormula.induction_on_all_ex,Mathlib.ModelTheory.Complexity
NonemptyInterval.length,Mathlib.Algebra.Order.Interval.Basic
Finset.property_of_mem_map_subtype,Mathlib.Data.Finset.Image
Lean.catchInternalId,Lean.CoreM
Stream.forIn,Init.Data.Stream
Classical.epsilon,Init.Classical
Aesop.recordScriptGenerated,Aesop.Stats.Basic
Lean.Compiler.LCNF.Code.mapFVarM,Lean.Compiler.LCNF.FVarUtil
Std.DHashMap.Internal.Raw₀.getₘ,Std.Data.DHashMap.Internal.Model
isClosed_property2,Mathlib.Topology.DenseEmbedding
Aesop.withPPAnalyze,Aesop.Util.Basic
HomogeneousLocalization.deg,Mathlib.RingTheory.GradedAlgebra.HomogeneousLocalization
Submonoid.closure_induction_left,Mathlib.Algebra.Group.Submonoid.Membership
Nat.casesDiagOn,Batteries.Data.Nat.Basic
Lean.Compiler.LCNF.Param.mapFVarM,Lean.Compiler.LCNF.FVarUtil
Std.DTreeMap.Internal.Impl.minKey!,Std.Data.DTreeMap.Internal.Queries
Quotient.list_ind,Mathlib.Data.Fintype.Quotient
Set.piecewise,Mathlib.Logic.Function.Basic
Lean.findDeclarationRanges?,Lean.DeclarationRange
DiscreteUniformity.cauchyConst,Mathlib.Topology.UniformSpace.DiscreteUniformity
CategoryTheory.MorphismProperty.of_isPushout_of_codescendsAlong,Mathlib.CategoryTheory.MorphismProperty.Descent
Lean.PrettyPrinter.Delaborator.SubExpr.withBindingBody',Lean.PrettyPrinter.Delaborator.SubExpr
IO.withStdin,Init.System.IO
List.Chain'.induction,Mathlib.Data.List.Chain
AlgebraicGeometry.reduce_to_affine_nbhd,Mathlib.AlgebraicGeometry.Properties
Lean.Compiler.LCNF.withParams,Lean.Compiler.LCNF.MonadScope
Relation.cutExpand_closed,Mathlib.Logic.Hydra
SNum.drec',Mathlib.Data.Num.Bitwise
SimpleGraph.Walk.concatRecAux,Mathlib.Combinatorics.SimpleGraph.Walk
CategoryTheory.Functor.reprX,Mathlib.CategoryTheory.Yoneda
Std.TreeMap.getKeyLE,Std.Data.TreeMap.AdditionalOperations
Ordnode.findMin'_all,Mathlib.Data.Ordmap.Invariants
Lean.Compiler.LCNF.Arg.forFVarM,Lean.Compiler.LCNF.FVarUtil
MeasureTheory.AEEqFun.induction_on,Mathlib.MeasureTheory.Function.AEEqFun
List.dProd,Mathlib.Algebra.GradedMonoid
Lean.Elab.applyVisibility,Lean.Elab.DeclModifiers
Std.DHashMap.Internal.AssocList.getKeyD,Std.Data.DHashMap.Internal.AssocList.Basic
List.Pairwise.rel_getLast_of_rel_getLast_getLast,Mathlib.Data.List.Pairwise
Fin.dfoldl,Batteries.Data.Fin.Basic
UniformSpace.DiscreteUnif.cauchyConst,Mathlib.Topology.UniformSpace.DiscreteUniformity
seqOfForallFinsetExistsAux,Mathlib.Data.Fintype.Basic
Polynomial.coeff,Mathlib.Algebra.Polynomial.Basic
Std.TreeMap.minKey,Std.Data.TreeMap.Basic
Std.DTreeMap.Raw.getKeyLTD,Std.Data.DTreeMap.Raw.Basic
TrivSqZeroExt.ind,Mathlib.Algebra.TrivSqZeroExt
Quot.inductionOn,Init.Core
AddOreLocalization.lift₂Expand,Mathlib.GroupTheory.OreLocalization.Basic
Fin.init,Mathlib.Data.Fin.Tuple.Basic
Lean.Elab.InfoTree.visitM.go,Lean.Server.InfoUtils
Stream'.WSeq.recOn,Mathlib.Data.WSeq.Basic
Std.HashMap.Raw.forM,Std.Data.HashMap.Raw
AddMonoidAlgebra.leadingCoeff,Mathlib.Algebra.MonoidAlgebra.Degree
Lean.getDocStringText,Lean.DocString.Extension
Aesop.recordStatsForCurrentFileIfEnabled,Aesop.Stats.Extension
Multiset.prod_hom_rel,Mathlib.Algebra.BigOperators.Group.Multiset.Defs
Matrix.row,Mathlib.Data.Matrix.Defs
zpow_induction_right,Mathlib.Algebra.Group.Basic
ComplexShape.prev,Mathlib.Algebra.Homology.ComplexShape
Lean.Elab.CommandContextInfo.save,Lean.Elab.InfoTree.Main
Lean.matchConstStructureLike,Lean.MonadEnv
Lean.Parser.Tactic.Doc.aliases,Lean.Parser.Tactic.Doc
dbgTraceVal,Init.Util
Directed.sequence_mono_nat,Mathlib.Logic.Encodable.Basic
Array.foldr,Init.Data.Array.Basic
Std.DTreeMap.Internal.Impl.balance!.fun_cases,Std.Data.DTreeMap.Internal.Balancing
Finset.cons_induction,Mathlib.Data.Finset.Insert
Algebra.cast,Mathlib.Algebra.Algebra.Defs
BestFirstQueue.ensureFirstIsBest,Mathlib.Data.MLList.BestFirst
List.filterMapM.loop,Init.Data.List.Control
Lean.Expr.traverseApp',Batteries.Lean.Expr
Lean.setReducibleAttribute,Lean.ReducibilityAttrs
QuotientGroup.automorphize,Mathlib.Topology.Algebra.InfiniteSum.Module
Std.TreeMap.getKeyGT!,Std.Data.TreeMap.Basic
Lean.withRef?,Init.Prelude
Std.DTreeMap.Raw.Const.findD,Std.Data.DTreeMap.Raw.Basic
Lean.Compiler.LCNF.FunDecl.forFVarM,Lean.Compiler.LCNF.FVarUtil
Vector.foldl_rel,Init.Data.Vector.Lemmas
LocalizedModule.liftOn,Mathlib.Algebra.Module.LocalizedModule.Basic
Std.DTreeMap.Raw.Const.forMUncurried,Std.Data.DTreeMap.Raw.Basic
ExceptT.run,Init.Control.Except
TypeVec.typevecCasesCons₂,Mathlib.Data.TypeVec
Aesop.SimpTheorems.foldSimpEntries,Aesop.Util.Basic
CategoryTheory.Functor.relativelyRepresentable.pullback,Mathlib.CategoryTheory.MorphismProperty.Representable
Ordinal.inductionOn,Mathlib.SetTheory.Ordinal.Basic
Std.DTreeMap.Internal.Impl.keyAtIdx,Std.Data.DTreeMap.Internal.Queries
Std.TreeMap.Raw.minKey!,Std.Data.TreeMap.Raw.Basic
CategoryTheory.ComposableArrows.Precomp.obj,Mathlib.CategoryTheory.ComposableArrows
Lean.Data.AC.List.two_step_induction,Init.Data.AC
Quotient.recOnSubsingleton,Init.Core
Std.Internal.List.getKey!,Std.Data.Internal.List.Associative
AddSubgroup.closure_induction'',Mathlib.Algebra.Group.Subgroup.Pointwise
Path.extend,Mathlib.Topology.Path
List.orM,Mathlib.Data.List.Defs
Multiset.induction_on,Mathlib.Data.Multiset.ZeroCons
liftOption,Init.Data.Option.Basic
List.forIn',Init.Data.List.Control
SetTheory.PGame.leftMoves_mul_cases,Mathlib.SetTheory.Game.Basic
Lean.getConstInfoDefn,Lean.MonadEnv
FreeMonoid.recOn,Mathlib.Algebra.FreeMonoid.Basic
Lean.unreachIsNodeMissing,Lean.Syntax
Std.ExtDHashMap.Const.getD,Std.Data.ExtDHashMap.Basic
ForInStep.value,Init.Control.Basic
Nat.rel_of_forall_rel_succ_of_le,Mathlib.Order.Monotone.Basic
HomotopicalAlgebra.RelativeCellComplex.Cells.i,Mathlib.AlgebraicTopology.RelativeCellComplex.Basic
Lean.isLevelMVarAssigned,Lean.MetavarContext
Lean.resolveGlobalConstNoOverload,Lean.ResolveName
FreeCommRing.induction_on,Mathlib.RingTheory.FreeCommRing
Lean.Widget.erasePanelWidget,Lean.Widget.UserWidget
Mathlib.Tactic.BicategoryLike.NormalExpr.ofM,Mathlib.Tactic.CategoryTheory.Coherence.Normalize
Sum.elim,Init.Data.Sum.Basic
Subring.closure_induction,Mathlib.Algebra.Ring.Subring.Basic
Std.TreeSet.Raw.min!,Std.Data.TreeSet.Raw.Basic
Batteries.BinomialHeap.foldM,Batteries.Data.BinomialHeap.Basic
List.MergeSort.Internal.splitInTwo_fst_le_splitInTwo_snd,Init.Data.List.Sort.Lemmas
WittVector.peval,Mathlib.RingTheory.WittVector.Defs
Lean.Compiler.LCNF.Code.forM.go,Lean.Compiler.LCNF.Basic
Batteries.PairingHeapImp.Heap.headD,Batteries.Data.PairingHeap
Lean.PersistentHashMap.mapM,Lean.Data.PersistentHashMap
TopCat.Presheaf.presieveOfCovering.indexOfHom,Mathlib.Topology.Sheaves.SheafCondition.Sites
impl.go,Mathlib.Data.MLList.BestFirst
Lean.throwErrorAt,Lean.Exception
VectorFourier.fourierIntegral,Mathlib.Analysis.Fourier.FourierTransform
IsPredArchimedean.findAtom,Mathlib.Order.SuccPred.Tree
CategoryTheory.ComposableArrows.Mk₁.obj,Mathlib.CategoryTheory.ComposableArrows
Batteries.PairingHeap.head!,Batteries.Data.PairingHeap
Std.DHashMap.Raw.foldRevM,Std.Data.DHashMap.Raw
Lean.PrettyPrinter.Delaborator.SubExpr.withBindingBody,Lean.PrettyPrinter.Delaborator.SubExpr
LocalizedModule.lift',Mathlib.Algebra.Module.LocalizedModule.Basic
inferInstanceAs,Init.Prelude
Std.DHashMap.Internal.AssocList.forInStep.go,Std.Data.DHashMap.Internal.AssocList.Basic
Finset.induction_on_min,Mathlib.Data.Finset.Max
WeierstrassCurve.Projective.neg,Mathlib.AlgebraicGeometry.EllipticCurve.Projective.Point
succeeds,Mathlib.Control.Basic
DFinsupp.sum,Mathlib.Data.DFinsupp.BigOperators
RingHom.IsStableUnderBaseChange.isLocalization_map,Mathlib.RingTheory.LocalProperties.Basic
ContinuousMap.HomotopyEquiv.toFun',Mathlib.Topology.Homotopy.Equiv
Nat.disjointedRec,Mathlib.Algebra.Order.Disjointed
conjneg,Mathlib.Algebra.Star.Conjneg
Aesop.withAesopTraceNodeBefore,Aesop.Tracing
Int.le_induction,Mathlib.Data.Int.Init
andM,Init.Control.Basic
FinEnum.recOnEmptyOption,Mathlib.Data.FinEnum.Option
Relation.reflTransGen_of_equivalence,Mathlib.Logic.Relation
Std.Format.mapStringsM,Mathlib.Util.Superscript
Pred.rec,Mathlib.Order.SuccPred.Archimedean
Std.TreeSet.Raw.get!,Std.Data.TreeSet.Raw.Basic
Lean.Meta.forallTelescopeCompatible,Lean.Elab.DeclUtil
Lean.MVarId.instantiateMVarsInLocalContext,Batteries.Lean.Meta.InstantiateMVars
Std.DHashMap.get,Std.Data.DHashMap.Basic
WellFounded.sup,Mathlib.Order.WellFounded
Or.neg_resolve_right,Init.Prelude
CategoryTheory.Limits.sequentialFunctor_obj,Mathlib.CategoryTheory.Limits.Shapes.Countable
Lean.Meta.lambdaTelescope,Lean.Meta.Basic
Std.DHashMap.get!,Std.Data.DHashMap.Basic
EuclideanDomain.lcm,Mathlib.Algebra.EuclideanDomain.Defs
Std.DTreeMap.Const.getD,Std.Data.DTreeMap.Basic
List.mapMonoM,Init.Data.List.BasicAux
Lean.dependsOnPred,Lean.MetavarContext
Std.Internal.List.minKey,Std.Data.Internal.List.Associative
Aesop.Rapp.runMetaMModifyingParentState,Aesop.Tree.RunMetaM
Std.DTreeMap.Raw.getD,Std.Data.DTreeMap.Raw.Basic
Quotient.inductionOn₃,Init.Core
nsmulRec,Mathlib.Algebra.Group.Defs
Batteries.RBNode.All.lowerBound?,Batteries.Data.RBMap.Lemmas
RootPairing.weylGroup.induction',Mathlib.LinearAlgebra.RootSystem.WeylGroup
Aesop.setThe,Aesop.Util.Basic
writtenInExtChartAt,Mathlib.Geometry.Manifold.IsManifold.ExtChartAt
Equiv.traverse,Mathlib.Control.Traversable.Equiv
Std.DTreeMap.Raw.get!,Std.Data.DTreeMap.Raw.Basic
WriterT.run,Mathlib.Control.Monad.Writer
CliffordAlgebra.right_induction,Mathlib.LinearAlgebra.CliffordAlgebra.Fold
WeakFEPair.g_modif,Mathlib.NumberTheory.LSeries.AbstractFuncEq
Option.elimM,Init.Data.Option.Basic
Lean.Meta.forEachExpr',Lean.Meta.ForEachExpr
Fin.insertNth,Mathlib.Data.Fin.Tuple.Basic
Lean.Elab.getResetInfoTrees,Lean.Elab.InfoTree.Main
TypeVec.ofRepeat,Mathlib.Data.TypeVec
Std.Internal.IO.Async.Waiter.race,Std.Internal.Async.Select
Lean.RBNode.forM,Lean.Data.RBMap
Batteries.BinomialHeap.Imp.Heap.headD,Batteries.Data.BinomialHeap.Basic
AddSubmonoid.closure_induction_left,Mathlib.Algebra.Group.Submonoid.Membership
FirstOrder.Language.Substructure.closure_induction,Mathlib.ModelTheory.Substructures
Multiset.foldr,Mathlib.Data.Multiset.MapFold
Std.DTreeMap.Internal.Impl.forM,Std.Data.DTreeMap.Internal.Queries
Std.SharedMutex.tryAtomically,Std.Sync.SharedMutex
IsBaseChange.inductionOn,Mathlib.RingTheory.IsTensorProduct
Lean.getStructureResolutionOrder,Lean.Structure
Lean.getConstVal,Lean.MonadEnv
AlgebraicGeometry.compact_open_induction_on,Mathlib.AlgebraicGeometry.Morphisms.QuasiCompact
Lean.Elab.Tactic.Ext.withExtN,Lean.Elab.Tactic.Ext
Nat.rel_of_forall_rel_succ_of_lt,Mathlib.Order.Monotone.Basic
AddCon.induction_on_addUnits,Mathlib.GroupTheory.Congruence.Defs
StarAlgebra.adjoin_induction₂,Mathlib.Algebra.Star.Subalgebra
CategoryTheory.MorphismProperty.whiskerLeft_mem,Mathlib.CategoryTheory.Localization.Monoidal
CategoryTheory.Codiscrete.counitApp,Mathlib.CategoryTheory.CodiscreteCategory
Rat.castRec,Mathlib.Algebra.Field.Defs
List.head!,Init.Data.List.BasicAux
gradient,Mathlib.Analysis.Calculus.Gradient.Basic
IsLindelof.induction_on,Mathlib.Topology.Compactness.Lindelof
Array.mapM.map,Init.Data.Array.Basic
Set.sep_of_ncard_eq,Mathlib.Data.Set.Card
Fin.partialSum,Mathlib.Algebra.BigOperators.Fin
Or.neg_resolve_left,Init.Prelude
Lean.Linter.checkDeprecated,Lean.Linter.Deprecated
PerfectClosure.liftOn,Mathlib.FieldTheory.PerfectClosure
ST.Ref.modify,Init.System.ST
PFunctor.M.casesOn,Mathlib.Data.PFunctor.Univariate.M
ByteArray.foldl,Init.Data.ByteArray.Basic
Std.TreeSet.Raw.getGE!,Std.Data.TreeSet.Raw.Basic
AddCon.induction_on,Mathlib.GroupTheory.Congruence.Defs
Std.DTreeMap.Const.get,Std.Data.DTreeMap.Basic
Mathlib.Tactic.BicategoryLike.MonadMor₂Iso.associatorM',Mathlib.Tactic.CategoryTheory.Coherence.Datatypes
Std.HashMap.foldM,Std.Data.HashMap.Basic
Vector.mapFinIdxM.map,Init.Data.Vector.Basic
Monoid.Coprod.induction_on,Mathlib.GroupTheory.Coprod.Basic
Lean.SMap.foldM,Lean.Data.SMap
WeierstrassCurve.Jacobian.dblX,Mathlib.AlgebraicGeometry.EllipticCurve.Jacobian.Formula
AlgebraicGeometry.HasRingHomProperty.of_isOpenImmersion,Mathlib.AlgebraicGeometry.Morphisms.RingHomProperties
Lean.Elab.InfoTree.collectNodesBottomUpM,Lean.Server.InfoUtils
Std.DTreeMap.Internal.Impl.getKeyGT!,Std.Data.DTreeMap.Internal.Queries
OreLocalization.liftExpand,Mathlib.GroupTheory.OreLocalization.Basic
Array.mapIdxM,Init.Data.Array.Basic
CategoryTheory.MorphismProperty.whiskerRight_mem,Mathlib.CategoryTheory.Localization.Monoidal
Lean.SSet.forM,Lean.Data.SSet
Std.TreeSet.foldl,Std.Data.TreeSet.Basic
Option.mapA,Init.Data.Option.Basic
Real.fourierIntegralInv,Mathlib.Analysis.Fourier.FourierTransform
Std.DTreeMap.Internal.Impl.maxKeyD.induct,Std.Data.DTreeMap.Internal.Model
Batteries.HashMap.foldM,Batteries.Data.HashMap.Basic
Mathlib.Tactic.Polyrith.Poly.sumM,Mathlib.Tactic.Polyrith
Lean.Elab.throwPostpone,Lean.Elab.Exception
List.foldrIdxSpec,Mathlib.Data.List.Indexes
Fintype.choose,Mathlib.Data.Fintype.Inv
Lean.MetavarContext.getExprMVarDecl,Batteries.Lean.Meta.Basic
Bifunctor.fst,Mathlib.Control.Bifunctor
Lean.Grind.CommRing.Mon.mulPow.induct,Init.Grind.CommRing.Poly
Lean.Elab.checkIfShadowingStructureField,Lean.Elab.DeclModifiers
Lean.Option.get,Lean.Data.Options
Lean.RBNode.foldM,Lean.Data.RBMap
Std.TreeMap.maxKeyD,Std.Data.TreeMap.Basic
List.Pairwise.forall_of_forall,Mathlib.Data.List.Pairwise
Set.Pairwise.of_refl,Mathlib.Data.Set.Pairwise.Basic
LinearOrderedAddCommGroup.Subgroup.negGen,Mathlib.Algebra.Order.Group.Cyclic
MeasureTheory.stoppedValue,Mathlib.Probability.Process.Stopping
Sum.traverse,Mathlib.Control.Traversable.Basic
Lean.Elab.Term.withoutCheckDeprecated,Lean.Elab.Term
Aesop.Goal.runMetaMInPostNormState,Aesop.Tree.RunMetaM
Std.TreeSet.atIdx,Std.Data.TreeSet.Basic
Subarray.forM,Init.Data.Array.Subarray
Lean.Meta.withLocalDecls.loop,Lean.Meta.Basic
Std.Internal.List.maxKey,Std.Data.Internal.List.Associative
Array.minI,Batteries.Data.Array.Basic
Std.DTreeMap.get,Std.Data.DTreeMap.Basic
CategoryTheory.GlueData.sigmaOpens,Mathlib.CategoryTheory.GlueData
Std.DTreeMap.getD,Std.Data.DTreeMap.Basic
Order.isPredLimitRecOn,Mathlib.Order.SuccPred.Limit
Std.ExtDHashMap.getD,Std.Data.ExtDHashMap.Basic
Submonoid.dense_induction,Mathlib.Algebra.Group.Submonoid.Basic
Projectivization.ind,Mathlib.LinearAlgebra.Projectivization.Basic
List.Pi.tail,Mathlib.Data.List.Pi
CategoryTheory.ObjectProperty.prop_X₁_of_shortExact,Mathlib.CategoryTheory.ObjectProperty.EpiMono
Module.pi_induction',Mathlib.LinearAlgebra.Pi
Rat.rawCast,Mathlib.Tactic.NormNum.Result
WeierstrassCurve.Projective.addXYZ,Mathlib.AlgebraicGeometry.EllipticCurve.Projective.Formula
Std.DTreeMap.Internal.Impl.foldrM,Std.Data.DTreeMap.Internal.Queries
Std.ExtDHashMap.get!,Std.Data.ExtDHashMap.Basic
TypeVec.typevecCasesNil₂,Mathlib.Data.TypeVec
PresentedMonoid.inductionOn,Mathlib.Algebra.PresentedMonoid.Basic
Lean.Meta.withTrackingZetaDeltaSet,Lean.Meta.Basic
Lean.Elab.InfoTree.foldInfoM.go,Lean.Server.InfoUtils
WeierstrassCurve.Affine.negY,Mathlib.AlgebraicGeometry.EllipticCurve.Affine
Nat.recDiagOn,Batteries.Data.Nat.Basic
Prod.mk.injArrow,Mathlib.Data.Prod.Basic
Pi.single,Mathlib.Algebra.Group.Pi.Basic
String.foldl,Init.Data.String.Basic
Multiset.foldl_induction',Mathlib.Data.Multiset.MapFold
Lean.Grind.CommRing.Expr.denote,Init.Grind.CommRing.Poly
List.Vector.casesOn,Mathlib.Data.Vector.Basic
Lean.Elab.pushInfoLeaf,Lean.Elab.InfoTree.Main
String.foldr,Init.Data.String.Basic
Aesop.recordStatsIfEnabled,Aesop.Stats.Extension
Lean.Elab.Term.withReuseContext,Lean.Elab.Term
Lean.MVarId.modifyDecl,Lean.MetavarContext
Lean.Compiler.LCNF.ToExpr.run',Lean.Compiler.LCNF.ToExpr
Int.inductionOn'.neg,Mathlib.Data.Int.Init
Finset.family_induction_on,Mathlib.Combinatorics.SetFamily.Compression.Down
Std.DHashMap.Internal.Raw₀.getDₘ,Std.Data.DHashMap.Internal.Model
LieSubalgebra.lieSpan_induction,Mathlib.Algebra.Lie.Subalgebra
Vector.foldrM,Init.Data.Vector.Basic
IO.FS.withTempDir,Init.System.IO
Linarith.SimplexAlgorithm.stateLP,Mathlib.Tactic.Linarith.Oracle.SimplexAlgorithm.PositiveVector
Mathlib.Tactic.successIfFailWithMessage,Mathlib.Tactic.SuccessIfFailWithMsg
Array.filterSepElemsM,Init.Meta
Int.lt.elim,Mathlib.Data.Int.Order.Basic
Std.HashSet.getD,Std.Data.HashSet.Basic
ZFSet.Hereditarily.self,Mathlib.SetTheory.ZFC.Basic
Or.resolve_right,Init.Prelude
Ring.DirectLimit.induction_on,Mathlib.Algebra.Colimit.Ring
NonUnitalStarAlgebra.adjoin_induction,Mathlib.Algebra.Star.NonUnitalSubalgebra
AlgebraicGeometry.HasAffineProperty.of_iSup_eq_top,Mathlib.AlgebraicGeometry.Morphisms.Basic
Monad.mapM,Mathlib.Control.Combinators
finsum_induction,Mathlib.Algebra.BigOperators.Finprod
Lean.Elab.InfoTree.visitM',Lean.Server.InfoUtils
List.mapM.loop,Init.Data.List.Control
Int.rawCast,Mathlib.Tactic.NormNum.Result
Matrix.mulVecᵣ,Mathlib.Data.Matrix.Reflection
BoxIntegral.integralSum,Mathlib.Analysis.BoxIntegral.Basic
FreeAddMagma.liftAux,Mathlib.Algebra.Free
QuaternionAlgebra.Basis.lift,Mathlib.Algebra.QuaternionBasis
Std.DTreeMap.revFold,Std.Data.DTreeMap.Basic
List.flatMapM,Init.Data.List.Control
Array.filterPairsM,Lean.Data.Array
Set.Finite.dinduction_on,Mathlib.Data.Set.Finite.Basic
PolynomialLaw.ground,Mathlib.RingTheory.PolynomialLaw.Basic
ContinuousMap.HomotopyWith.prop,Mathlib.Topology.Homotopy.Basic
Classical.choose_spec,Init.Classical
Function.update,Mathlib.Logic.Function.Basic
Aesop.traverseDown,Aesop.Tree.Traversal
Array.foldrM.fold,Init.Data.Array.Basic
Std.TreeSet.Raw.getGT!,Std.Data.TreeSet.Raw.Basic
Equiv.Perm.swap_induction_on,Mathlib.GroupTheory.Perm.Sign
CategoryTheory.Localization.induction_structuredArrow,Mathlib.CategoryTheory.Localization.StructuredArrow
Lean.logUnknownDecl,Lean.Log
Std.ExtDHashMap.Const.get!,Std.Data.ExtDHashMap.Basic
Lean.Elab.assignInfoHoleId,Lean.Elab.InfoTree.Main
Std.DTreeMap.Internal.Impl.minEntry.induct,Std.Data.DTreeMap.Internal.Model
Lean.Loop.forIn.loop,Init.While
Lean.Meta.withLocalDecl,Lean.Meta.Basic
Std.HashMap.Raw.getKey,Std.Data.HashMap.Raw
Multiset.rec,Mathlib.Data.Multiset.ZeroCons
resolvent,Mathlib.Algebra.Algebra.Spectrum.Basic
Submodule.smul_inductionOn_pointwise,Mathlib.Algebra.Module.Submodule.Pointwise
smoothSheaf.eval,Mathlib.Geometry.Manifold.Sheaf.Smooth
ContinuousMultilinearMap.curry0,Mathlib.Analysis.NormedSpace.Multilinear.Curry
withPtrAddr,Init.Util
Module.Ray.ind,Mathlib.LinearAlgebra.Ray
MvFunctor.of_mem_supp,Mathlib.Control.Functor.Multivariate
Std.DTreeMap.Internal.Impl.foldl,Std.Data.DTreeMap.Internal.Queries
Lean.Meta.savingCache,Lean.Meta.Basic
Stream'.head,Mathlib.Data.Stream.Defs
Lean.Meta.extractLets,Lean.Meta.Tactic.Lets
FirstOrder.Language.Substructure.dense_induction,Mathlib.ModelTheory.Substructures
iterateInduction,Mathlib.Probability.Kernel.IonescuTulcea.Traj
Complex.HadamardThreeLines.scale,Mathlib.Analysis.Complex.Hadamard
Lean.Elab.InfoTree.foldInfoTree,Lean.Server.InfoUtils
FreeAddSemigroup.recOnAdd,Mathlib.Algebra.Free
Acc.ndrecOn,Init.WF
Std.TreeMap.getKeyLE!,Std.Data.TreeMap.Basic
Lean.PersistentArray.forIn,Lean.Data.PersistentArray
Antisymmetrization.ind,Mathlib.Order.Antisymmetrization
Nat.find_spec,Mathlib.Data.Nat.Find
AddSubmonoid.LocalizationMap.mk',Mathlib.GroupTheory.MonoidLocalization.Basic
WithOne.recOneCoe,Mathlib.Algebra.Group.WithOne.Defs
Multiset.induction_on_multiset_quot,Mathlib.Data.Multiset.MapFold
Std.DTreeMap.Internal.Impl.getKey,Std.Data.DTreeMap.Internal.Queries
Complex.HadamardThreeLines.F,Mathlib.Analysis.Complex.Hadamard
Filter.limsup,Mathlib.Order.LiminfLimsup
Lean.Meta.getDefaultInstances,Lean.Meta.Instances
Lean.throwMaxRecDepthAt,Lean.Exception
